青沥备开内靛,矫,备,悼,斥,岿,醚牢备荐,搁利(搁利*啊吝摹/100)
2917065700,堡林堡开矫,合备,巩蕊2悼,2021,07,15818,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2021,08,15746,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2021,09,15759,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2021,10,15742,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2021,11,15734,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2021,12,15707,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,01,15736,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,02,15648,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,03,15594,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,04,15553,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,05,15535,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,06,15492,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,07,15471,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,08,15451,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,09,15366,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,10,15272,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,11,15244,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2022,12,15218,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2023,01,15203,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2023,02,15177,0.4634981018459305
2917065700,堡林堡开矫,合备,巩蕊2悼,2023,03,15172,0.4634981018459305
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,01,9103,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,02,9076,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,03,9025,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,04,9047,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,05,9023,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,06,9021,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,07,9041,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,08,9027,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,09,9010,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,10,9075,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,11,9092,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2015,12,9139,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,01,9164,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,02,9119,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,03,9130,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,04,9092,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,05,9049,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,06,9020,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,07,8980,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,08,8937,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,09,8906,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,10,8878,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,11,8839,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2016,12,8786,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,01,8783,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,02,8768,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,03,8756,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,04,8718,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,05,8664,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,06,8645,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,07,8579,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,08,8569,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,09,8571,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,10,8555,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,11,8552,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2017,12,8494,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,01,8438,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,02,8453,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,03,8473,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,04,8451,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,05,8455,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,06,8486,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,07,8485,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,08,8505,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,09,8483,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,10,8455,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,11,8453,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2018,12,8418,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,01,8419,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,02,8416,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,03,8414,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,04,8325,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,05,8334,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,06,8298,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,07,8283,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,08,8264,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,09,8231,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,10,8198,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,11,8199,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2019,12,8167,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,01,8144,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,02,8147,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,03,8134,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,04,8115,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,05,8121,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,06,8096,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,07,8068,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,08,8038,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,09,8019,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,10,8012,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,11,7974,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2020,12,7961,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,01,7935,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,02,7911,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,03,7884,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,04,7870,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,05,7827,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,06,7813,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,07,7786,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,08,7807,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,09,7809,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,10,7798,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,11,7775,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2021,12,7773,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,01,7773,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,02,7759,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,03,7736,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,04,7712,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,05,7692,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,06,7673,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,07,7662,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,08,7624,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,09,7598,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,10,7515,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,11,7469,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2022,12,7452,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2023,01,7435,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2023,02,7405,0.492466733211301
2917066100,堡林堡开矫,合备,滴鞠1悼,2023,03,7401,0.492466733211301
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,01,19261,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,02,19260,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,03,19161,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,04,19104,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,05,19102,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,06,19109,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,07,19064,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,08,19017,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,09,19026,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,10,19012,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,11,18922,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2015,12,18831,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,01,18827,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,02,18770,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,03,18760,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,04,18691,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,05,18701,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,06,18705,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,07,18689,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,08,18696,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,09,18671,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,10,18650,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,11,18614,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2016,12,18569,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,01,18547,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,02,18469,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,03,18394,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,04,18275,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,05,18200,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,06,18150,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,07,18093,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,08,18040,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,09,17973,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,10,17948,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,11,17937,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2017,12,17850,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,01,17698,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,02,17700,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,03,17629,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,04,17609,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,05,17581,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,06,17575,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,07,17573,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,08,17541,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,09,17577,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,10,17548,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,11,17488,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2018,12,17481,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,01,17437,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,02,17376,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,03,17346,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,04,17293,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,05,17215,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,06,17124,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,07,17148,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,08,17103,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,09,17063,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,10,17060,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,11,17030,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2019,12,16965,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,01,16938,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,02,16905,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,03,16841,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,04,16863,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,05,16830,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,06,16786,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,07,16733,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,08,16663,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,09,16628,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,10,16568,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,11,16573,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2020,12,16456,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,01,16338,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,02,16315,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,03,16243,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,04,16199,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,05,16142,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,06,16158,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,07,16162,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,08,16117,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,09,16062,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,10,16054,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,11,16032,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2021,12,16037,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,01,16030,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,02,16002,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,03,15934,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,04,15929,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,05,15893,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,06,15862,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,07,15817,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,08,15734,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,09,15687,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,10,15605,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,11,15545,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2022,12,15501,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2023,01,15482,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2023,02,15430,0.9501711087841573
2917066200,堡林堡开矫,合备,滴鞠2悼,2023,03,15414,0.9501711087841573
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,01,16412,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,02,16417,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,03,16458,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,04,16513,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,05,16482,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,06,16472,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,07,16470,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,08,16516,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,09,16435,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,10,16368,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,11,16358,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2015,12,16267,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,01,16246,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,02,16202,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,03,16181,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,04,16137,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,05,16108,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,06,16052,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,07,16038,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,08,15971,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,09,15976,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,10,15916,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,11,15882,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2016,12,15869,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,01,15866,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,02,15781,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,03,15711,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,04,15635,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,05,15543,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,06,15484,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,07,15454,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,08,15438,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,09,15398,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,10,15366,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,11,15336,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2017,12,15261,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,01,15194,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,02,15120,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,03,15095,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,04,15098,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,05,15053,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,06,15072,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,07,15073,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,08,15065,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,09,15040,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,10,14973,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,11,14920,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2018,12,14880,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,01,14889,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,02,14823,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,03,14800,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,04,14730,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,05,14667,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,06,14645,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,07,14605,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,08,14594,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,09,14549,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,10,14503,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,11,14461,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2019,12,14409,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,01,14335,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,02,14253,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,03,14206,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,04,14185,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,05,14135,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,06,14099,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,07,14087,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,08,14078,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,09,14035,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,10,13989,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,11,13935,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2020,12,13908,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,01,13870,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,02,13807,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,03,13737,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,04,13682,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,05,13628,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,06,13591,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,07,13521,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,08,13534,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,09,13502,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,10,13489,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,11,13458,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2021,12,13400,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,01,13365,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,02,13313,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,03,13248,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,04,13203,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,05,13171,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,06,13136,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,07,13099,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,08,13002,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,09,12950,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,10,12893,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,11,12882,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2022,12,12838,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2023,01,12796,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2023,02,12778,0.6025475323997096
2917066300,堡林堡开矫,合备,滴鞠3悼,2023,03,12729,0.6025475323997096
2917066600,堡林堡开矫,合备,伙阿悼,2015,01,13021,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,02,12990,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,03,12929,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,04,12933,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,05,12922,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,06,12902,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,07,12872,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,08,12847,1.9408983014798338
2917066600,堡林堡开矫,合备,伙阿悼,2015,09,12903,1.9408983014798338
